,Price,N_rooms,Surface_m2,Link,Zone,Price_per_m2
166,1050,1,37.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/muette-sud/160095353.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,28.37837837837838
167,968,1,22.07,"https://www.seloger.com/annonces/locations/appartement/paris-8eme-75/saint-philippe-du-roule/161449731.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,43.86044404168555
168,990,1,20.0,"https://www.seloger.com/annonces/locations/appartement/paris-7eme-75/gros-caillou/162233021.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,49.5
169,850,1,25.0,"https://www.seloger.com/annonces/locations/appartement/paris-7eme-75/ecole-militaire/162423465.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,34.0
170,583,1,13.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/auteuil-nord/162880147.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,44.84615384615385
171,550,1,10.02,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/auteuil-sud/163522449.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,54.89021956087824
172,607,1,15.35,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/auteuil-nord/163893387.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,39.54397394136808
173,781,1,26.59,"https://www.seloger.com/annonces/locations/appartement/paris-8eme-75/parc-monceau/164004525.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,29.371944339977436
174,890,1,15.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/porte-dauphine/160713719.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,59.333333333333336
175,1040,1,21.14,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/auteuil-sud/163006835.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,49.195837275307476
176,823,1,21.0,"https://www.seloger.com/annonces/locations/appartement/paris-7eme-75/gros-caillou/163345953.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,39.19047619047619
177,892,1,25.57,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/muette-nord/164497277.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,34.8846304262808
178,1144,1,33.55,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/porte-dauphine/164498039.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,34.09836065573771
179,1073,1,31.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/auteuil-sud/163182277.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,34.61290322580645
180,890,1,20.0,"https://www.seloger.com/annonces/locations/appartement/paris-8eme-75/elysees-madeleine/163785493.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,44.5
181,907,1,22.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/auteuil-sud/164509367.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,41.22727272727273
182,1200,1,30.0,"https://www.seloger.com/annonces/locations/appartement/paris-8eme-75/saint-philippe-du-roule/164540655.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,40.0
183,680,1,14.0,"https://www.seloger.com/annonces/locations/appartement/paris-8eme-75/parc-monceau/154152709.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,48.57142857142857
184,900,1,17.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/porte-dauphine/137517201.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,52.94117647058823
185,900,2,27.88,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/auteuil-nord/138491325.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,32.281205164992826
186,1099,1,26.0,"https://www.seloger.com/annonces/locations/appartement/paris-8eme-75/elysees-madeleine/161855501.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,42.26923076923077
187,500,1,9.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/bois-de-boulogne/163153085.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,55.55555555555556
188,955,1,18.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/auteuil-nord/164552907.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,53.05555555555556
189,1120,1,25.0,"https://www.seloger.com/annonces/locations/appartement/paris-8eme-75/saint-philippe-du-roule/159105733.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,44.8
190,1095,1,44.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/auteuil-sud/161670189.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,24.886363636363637
191,1100,1,28.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/chaillot/163680723.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,39.285714285714285
192,950,1,23.06,"https://www.seloger.com/annonces/locations/appartement/paris-7eme-75/invalides/163780269.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,41.196877710320905
193,950,1,24.0,"https://www.seloger.com/annonces/locations/appartement/paris-8eme-75/saint-philippe-du-roule/164492175.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,39.583333333333336
194,1150,1,25.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/auteuil-nord/164493109.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,46.0
195,1100,1,39.27,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/porte-dauphine/164493115.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,28.011204481792713
196,996,1,27.0,"https://www.seloger.com/annonces/locations/appartement/paris-8eme-75/elysees-madeleine/163179621.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,36.888888888888886
197,632,1,14.02,"https://www.seloger.com/annonces/locations/appartement/paris-7eme-75/gros-caillou/164530335.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,45.07845934379458
198,1000,1,25.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/auteuil-nord/164260423.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,40.0
199,1000,1,18.0,"https://www.seloger.com/annonces/locations/appartement/paris-7eme-75/invalides/158964875.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,55.55555555555556
200,1180,2,40.69,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/auteuil-sud/164050773.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,28.999754239370855
201,1166,2,38.56,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/auteuil-nord/164190083.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,30.238589211618255
202,555,1,13.9,"https://www.seloger.com/annonces/locations/appartement/paris-7eme-75/invalides/164397447.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,39.92805755395683
203,1040,2,26.0,"https://www.seloger.com/annonces/locations/appartement/paris-7eme-75/gros-caillou/162742421.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,40.0
204,821,1,23.43,"https://www.seloger.com/annonces/locations/appartement/paris-8eme-75/elysees-madeleine/163220945.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,35.040546308151946
205,1000,1,21.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/muette-nord/163316027.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,47.61904761904762
206,1090,1,28.02,"https://www.seloger.com/annonces/locations/appartement/paris-7eme-75/gros-caillou/162369209.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,38.90078515346181
207,1000,1,21.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/auteuil-nord/162956389.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,47.61904761904762
208,1135,1,22.0,"https://www.seloger.com/annonces/locations/appartement/paris-7eme-75/gros-caillou/164228435.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,51.59090909090909
209,960,1,33.0,"https://www.seloger.com/annonces/locations/appartement/paris-7eme-75/ecole-militaire/164054265.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,29.09090909090909
210,1000,2,20.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/muette-nord/164422127.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,50.0
211,850,1,27.0,"https://www.seloger.com/annonces/locations/appartement/paris-8eme-75/triangle-d-or/163429835.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,31.48148148148148
212,688,1,11.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/auteuil-sud/163959685.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,62.54545454545455
213,1125,2,33.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/muette-nord/163510061.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,34.09090909090909
214,1150,1,17.0,"https://www.seloger.com/annonces/locations/appartement/paris-8eme-75/elysees-madeleine/164211741.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,67.6470588235294
215,1050,2,25.0,"https://www.seloger.com/annonces/locations/appartement/paris-8eme-75/parc-monceau/163933591.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,42.0
216,980,1,22.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/auteuil-nord/164195661.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,44.54545454545455
217,780,1,21.0,"https://www.seloger.com/annonces/locations/appartement/paris-8eme-75/hoche-friedland/164534649.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,37.142857142857146
218,1129,1,36.39,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/muette-sud/163969657.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,31.025006870019237
219,1000,1,37.88,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/porte-dauphine/164512781.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,26.399155227032733
220,1146,1,37.0,"https://www.seloger.com/annonces/locations/appartement/paris-8eme-75/saint-philippe-du-roule/164278001.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,30.972972972972972
221,790,1,15.0,"https://www.seloger.com/annonces/locations/appartement/paris-8eme-75/mairie/164096607.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,52.666666666666664
222,545,1,11.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/muette-sud/134467489.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,49.54545454545455
223,890,2,18.0,"https://www.seloger.com/annonces/locations/appartement/paris-8eme-75/hoche-friedland/164404709.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,49.44444444444444
224,830,2,29.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/164541267.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,28.620689655172413
225,1197,2,32.23,"https://www.seloger.com/annonces/locations/appartement/paris-7eme-75/163902701.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,37.13931120074465
226,1000,1,18.0,"https://www.seloger.com/annonces/locations/appartement/paris-8eme-75/parc-monceau/162908115.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,55.55555555555556
227,1146,1,37.0,"https://www.seloger.com/annonces/locations/appartement/paris-8eme-75/saint-philippe-du-roule/161946487.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,30.972972972972972
228,695,1,15.0,"https://www.seloger.com/annonces/locations/appartement/paris-7eme-75/gros-caillou/164051263.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,46.333333333333336
229,1108,2,42.8,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/auteuil-nord/163376335.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,25.88785046728972
230,1000,1,26.0,"https://www.seloger.com/annonces/locations/appartement/paris-7eme-75/saint-thomas-d-aquin/163996873.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,38.46153846153846
231,990,1,31.65,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/porte-dauphine/164236101.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,31.27962085308057
232,840,1,20.0,"https://www.seloger.com/annonces/locations/appartement/paris-8eme-75/hoche-friedland/163451999.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,42.0
233,875,1,23.65,"https://www.seloger.com/annonces/locations/appartement/paris-8eme-75/europe/163792833.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,36.99788583509514
234,650,1,13.0,"https://www.seloger.com/annonces/locations/appartement/paris-7eme-75/ecole-militaire/164096661.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,50.0
235,766,1,17.13,"https://www.seloger.com/annonces/locations/appartement/paris-7eme-75/gros-caillou/164530337.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,44.71687098657327
236,648,1,12.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/porte-dauphine/164421749.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,54.0
237,1150,1,31.0,"https://www.seloger.com/annonces/locations/appartement/paris-8eme-75/mairie/164365187.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,37.096774193548384
238,560,1,13.41,"https://www.seloger.com/annonces/locations/appartement/paris-8eme-75/164010087.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,41.75988068605518
239,850,1,24.01,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/auteuil-sud/163141081.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,35.40191586838817
240,930,1,20.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/muette-nord/164119435.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,46.5
241,850,1,19.51,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/auteuil-sud/163226273.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,43.56740133264992
242,750,1,18.78,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/auteuil-nord/138490209.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,39.936102236421725
243,850,1,19.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/auteuil-nord/105427579.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,44.73684210526316
244,901,1,22.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/chaillot/164065309.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,40.95454545454545
245,884,1,24.22,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/porte-dauphine/164190085.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,36.498761354252686
246,890,1,22.0,"https://www.seloger.com/annonces/locations/appartement/paris-8eme-75/hoche-friedland/161929295.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,40.45454545454545
247,1100,1,30.0,"https://www.seloger.com/annonces/locations/appartement/paris-8eme-75/mairie/164539833.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,36.666666666666664
248,855,1,10.3,"https://www.seloger.com/annonces/locations/appartement/paris-8eme-75/elysees-madeleine/164269295.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,83.00970873786407
