,Price,N_rooms,Surface_m2,Link,Zone,Price_per_m2
249,885,1,31.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/auteuil-sud/164538991.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,28.548387096774192
250,1142,1,25.0,"https://www.seloger.com/annonces/locations/appartement/paris-7eme-75/164234861.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,45.68
251,990,1,28.65,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/157550803.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,34.55497382198953
252,930,1,20.0,"https://www.seloger.com/annonces/locations/appartement/paris-7eme-75/164493125.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,46.5
253,945,1,21.6,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/159419681.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,43.75
254,1200,1,22.0,"https://www.seloger.com/annonces/locations/appartement/paris-7eme-75/162878731.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,54.54545454545455
255,1110,1,28.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/163777125.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,39.642857142857146
256,1100,1,37.84,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/164257823.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,29.069767441860463
257,1068,1,28.4,"https://www.seloger.com/annonces/locations/appartement/paris-8eme-75/164260789.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,37.605633802816904
258,839,1,17.5,"https://www.seloger.com/annonces/locations/appartement/paris-8eme-75/164301613.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,47.94285714285714
259,1180,1,33.0,"https://www.seloger.com/annonces/locations/appartement/paris-7eme-75/164370565.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,35.75757575757576
260,1185,1,25.0,"https://www.seloger.com/annonces/locations/appartement/paris-8eme-75/156121237.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,47.4
261,1016,1,28.58,"https://www.seloger.com/annonces/locations/appartement/paris-8eme-75/160477547.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,35.54933519944017
262,1180,1,27.24,"https://www.seloger.com/annonces/locations/appartement/paris-8eme-75/162407133.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,43.3186490455213
263,880,1,18.57,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/163898523.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,47.3882606354335
264,890,1,15.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/161901109.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,59.333333333333336
265,766,1,17.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/163917615.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,45.05882352941177
266,1010,1,28.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/163782089.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,36.07142857142857
267,1120,1,38.0,"https://www.seloger.com/annonces/locations/appartement/paris-8eme-75/164494559.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,29.473684210526315
268,572,1,9.05,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/162577657.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,63.20441988950276
269,806,2,23.0,"https://www.seloger.com/annonces/locations/appartement/paris-8eme-75/164030359.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,35.04347826086956
270,967,1,32.61,"https://www.seloger.com/annonces/locations/appartement/paris-7eme-75/164224381.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,29.65348052744557
271,1200,1,28.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/164225861.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,42.857142857142854
272,800,1,14.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/164514691.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,57.142857142857146
273,1110,2,36.19,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/163897693.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,30.6714562033711
274,1200,1,29.19,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/161127937.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,41.109969167523126
275,1200,1,32.0,"https://www.seloger.com/annonces/locations/appartement/paris-8eme-75/163181667.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,37.5
276,1200,1,29.19,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/161127937.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,41.109969167523126
277,1200,1,28.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/163882547.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,42.857142857142854
278,1100,1,28.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/164077251.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,39.285714285714285
279,750,1,16.5,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/164257899.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,45.45454545454545
280,980,1,28.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/164446659.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,35.0
281,700,1,15.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/163061335.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,46.666666666666664
282,980,1,25.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/muette-nord/161764269.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,39.2
283,930,1,19.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/chaillot/160430871.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,48.94736842105263
284,1100,1,16.0,"https://www.seloger.com/annonces/locations/appartement/paris-7eme-75/gros-caillou/159683561.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,68.75
285,950,1,17.0,"https://www.seloger.com/annonces/locations/appartement/paris-8eme-75/154400405.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,55.88235294117647
286,350,1,9.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/muette-nord/164432067.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,38.888888888888886
287,650,1,10.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/163070823.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,65.0
288,860,1,18.0,"https://www.seloger.com/annonces/locations/appartement/paris-8eme-75/164343419.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,47.77777777777778
289,990,1,16.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/164343427.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,61.875
290,1200,1,31.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/auteuil-nord/161054251.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,38.70967741935484
291,1150,1,36.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/163436943.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,31.944444444444443
292,990,1,35.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/163440027.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,28.285714285714285
293,1186,2,34.0,"https://www.seloger.com/annonces/locations/appartement/paris-7eme-75/163808779.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,34.88235294117647
294,1100,1,30.0,"https://www.seloger.com/annonces/locations/appartement/paris-7eme-75/invalides/159653321.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,36.666666666666664
295,755,1,17.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/164343121.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,44.411764705882355
296,950,1,21.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/164048553.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,45.23809523809524
297,1200,1,30.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/161864591.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,40.0
298,495,1,9.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/164484827.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,55.0
299,860,1,17.27,"https://www.seloger.com/annonces/locations/appartement/paris-8eme-75/162416831.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,49.797336421540244
300,920,1,27.83,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/163589109.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,33.057851239669425
301,945,1,22.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/163279697.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,42.95454545454545
302,1107,2,31.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/164019929.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,35.70967741935484
303,1100,1,28.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/163735575.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,39.285714285714285
304,1090,1,22.45,"https://www.seloger.com/annonces/locations/appartement/paris-8eme-75/161800189.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,48.55233853006682
305,825,1,23.63,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/163547047.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,34.913245873889124
306,420,1,9.0,"https://www.seloger.com/annonces/locations/appartement/paris-7eme-75/164537285.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,46.666666666666664
307,434,1,10.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/164553763.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,43.4
308,620,1,10.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/porte-dauphine/159626727.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,62.0
309,670,1,10.0,"https://www.seloger.com/annonces/locations/appartement/paris-8eme-75/hoche-friedland/161956345.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,67.0
310,1050,2,25.0,"https://www.seloger.com/annonces/locations/appartement/paris-8eme-75/parc-monceau/162597405.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,42.0
311,1190,2,35.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/164293861.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,34.0
312,850,1,22.26,"https://www.seloger.com/annonces/locations/appartement/paris-8eme-75/163171353.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,38.18508535489667
313,1090,2,35.35,"https://www.seloger.com/annonces/locations/appartement/paris-7eme-75/164266113.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,30.834512022630832
314,1200,1,29.5,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/161653165.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,40.67796610169491
315,615,1,10.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/muette-sud/159718989.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,61.5
316,700,1,14.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/163510069.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,50.0
317,850,1,15.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/auteuil-nord/161095021.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,56.666666666666664
318,620,1,11.96,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/161685471.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,51.83946488294314
319,1150,2,35.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/auteuil-sud/161369459.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,32.857142857142854
320,625,1,10.0,"https://www.seloger.com/annonces/locations/appartement/paris-7eme-75/ecole-militaire/160720543.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,62.5
321,550,1,10.62,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/163537627.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,51.78907721280603
322,1100,2,30.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/164269937.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,36.666666666666664
323,717,1,18.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/164026721.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,39.833333333333336
324,500,1,10.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/162694549.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,50.0
325,700,1,16.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/164026723.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,43.75
326,910,1,18.0,"https://www.seloger.com/annonces/locations/appartement/paris-8eme-75/162345423.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,50.55555555555556
327,1090,1,25.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/162502711.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,43.6
328,1200,1,32.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/162018921.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,37.5
329,540,1,12.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/chaillot/58428671.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,45.0
330,800,1,12.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/chaillot/160889005.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,66.66666666666667
331,800,1,12.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/chaillot/160886305.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,66.66666666666667
332,800,1,12.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/chaillot/160870075.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,66.66666666666667
333,1000,1,19.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/162619865.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,52.63157894736842
334,1150,1,20.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/162661937.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,57.5
335,900,1,17.0,"https://www.seloger.com/annonces/locations/appartement/paris-16eme-75/161436189.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,52.94117647058823
336,870,1,15.0,"https://www.seloger.com/annonces/locations/appartement/paris-7eme-75/161690673.htm?projects=1&types=2,1&natures=1&places=[{ci:750107}|{ci:750108}|{ci:750116}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisOuest,58.0
